,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
3158,23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,False,False,4
3159,23,60000,RENT,2.0,MEDICAL,A,9000,6.17,False,False,2
3160,23,60000,RENT,2.0,VENTURE,A,9000,11.12,False,False,4
3161,23,44000,MORTGAGE,2.0,VENTURE,C,4000,15.27,False,False,2
3162,25,44000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,False,False,3
3163,21,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,11.12,False,False,2
3164,24,44000,MORTGAGE,4.0,PERSONAL,B,11200,10.99,False,False,4
3165,23,60000,RENT,0.0,EDUCATION,C,9000,13.61,False,False,4
3166,22,60000,RENT,3.0,DEBTCONSOLIDATION,B,9000,11.86,False,False,4
3167,22,60000,RENT,0.0,DEBTCONSOLIDATION,C,9000,11.12,False,False,2
3168,24,60000,RENT,1.0,VENTURE,B,9000,11.58,False,False,3
3169,22,44000,MORTGAGE,2.0,PERSONAL,A,3500,5.99,False,False,2
3170,25,62604,RENT,2.0,PERSONAL,A,9000,11.12,False,False,3
3171,26,64000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.03,False,False,2
3172,25,44000,MORTGAGE,2.0,VENTURE,D,12000,14.54,False,False,2
3173,26,44000,MORTGAGE,7.0,PERSONAL,E,10000,17.14,False,False,4
3174,24,65000,RENT,5.0,HOMEIMPROVEMENT,A,9000,6.03,False,False,4
3175,25,44000,MORTGAGE,5.0,VENTURE,A,4000,5.79,False,False,4
3176,22,65000,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,False,False,4
3177,23,59000,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,True,False,4
3178,26,65000,RENT,3.0,MEDICAL,B,9000,11.86,False,False,4
3179,26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,False,False,4
3180,23,44000,MORTGAGE,0.0,MEDICAL,A,5500,6.17,False,False,4
3181,22,70000,RENT,3.0,VENTURE,C,9000,13.49,False,True,2
3182,26,72000,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,False,False,2
3183,24,38000,MORTGAGE,0.0,PERSONAL,D,2500,15.7,True,False,2
3184,23,72000,RENT,2.0,VENTURE,C,9000,13.47,False,False,3
3185,25,72500,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,False,False,2
3186,26,74000,RENT,3.0,PERSONAL,B,9000,10.0,False,False,3
3187,25,44000,MORTGAGE,1.0,VENTURE,C,10000,12.87,False,True,2
3188,22,75000,RENT,2.0,DEBTCONSOLIDATION,B,9000,10.99,False,False,4
3189,23,44000,MORTGAGE,2.0,VENTURE,A,2000,7.4,False,False,4
3190,23,69000,RENT,1.0,EDUCATION,D,9000,14.09,True,True,3
3191,24,77496,RENT,2.0,VENTURE,C,9000,12.84,False,False,4
3192,25,44000,MORTGAGE,3.0,VENTURE,A,3600,9.32,False,False,2
3193,26,80000,RENT,3.0,VENTURE,A,9000,8.9,False,False,2
3194,22,80000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.91,False,False,3
3195,26,80000,RENT,0.0,VENTURE,C,9000,13.16,False,True,2
3196,25,80000,RENT,0.0,EDUCATION,C,9000,11.12,False,False,2
3197,26,80000,RENT,0.0,EDUCATION,C,9000,10.91,False,True,3
3198,23,80400,RENT,4.0,PERSONAL,A,9000,7.51,False,False,2
3199,22,44000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18900,10.14,False,False,2
3200,25,84000,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.36,False,False,2
3201,26,84996,RENT,0.0,MEDICAL,B,9000,11.26,False,False,2
3202,24,85000,RENT,1.0,MEDICAL,C,9000,13.92,False,False,4
3203,22,44004,MORTGAGE,0.0,PERSONAL,C,6300,12.29,False,True,3
3204,24,86250,RENT,1.0,HOMEIMPROVEMENT,B,9000,12.69,False,False,2
3205,24,44208,MORTGAGE,2.0,VENTURE,A,7000,7.51,False,False,3
3206,23,44340,OWN,0.0,VENTURE,C,3000,12.98,False,True,3
3207,26,38340,MORTGAGE,7.0,PERSONAL,B,2500,12.18,True,False,4
3208,23,44390,OWN,3.0,EDUCATION,B,14300,10.99,False,False,2
3209,23,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,D,15000,17.27,True,False,3
3210,25,100500,RENT,5.0,PERSONAL,B,9000,11.12,False,False,4
3211,25,44400,MORTGAGE,6.0,VENTURE,C,14125,12.99,False,False,2
3212,22,110500,RENT,2.0,EDUCATION,A,9000,5.79,False,False,4
3213,25,115000,RENT,2.0,HOMEIMPROVEMENT,A,9000,7.51,False,False,3
3214,23,44400,MORTGAGE,3.0,EDUCATION,A,6500,7.51,False,False,4
3215,24,133800,RENT,0.0,DEBTCONSOLIDATION,A,9000,7.9,False,False,4
3216,25,44400,OWN,1.0,PERSONAL,C,5000,12.72,False,True,3
3217,24,24000,RENT,5.0,MEDICAL,B,8975,11.83,True,False,2
3218,26,33000,RENT,4.0,MEDICAL,D,8975,16.02,False,True,3
3219,26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,False,False,2
3220,24,44475,OWN,1.0,VENTURE,B,5000,10.65,False,False,3
3221,26,52800,RENT,4.0,VENTURE,B,8975,10.99,False,False,2
3222,23,44496,MORTGAGE,2.0,VENTURE,A,3500,11.12,False,False,4
3223,25,34600,RENT,0.0,EDUCATION,A,8950,6.17,False,False,4
3224,23,33000,RENT,1.0,EDUCATION,C,8950,13.22,True,True,3
3225,23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,False,False,3
3226,25,63000,RENT,3.0,MEDICAL,A,8900,7.29,False,False,3
3227,22,44500,MORTGAGE,3.0,PERSONAL,C,15000,13.57,False,True,4
3228,25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,True,False,4
3229,26,21312,RENT,0.0,PERSONAL,B,8875,10.59,True,False,2
3230,23,23000,RENT,2.0,EDUCATION,A,8875,8.9,True,False,2
3231,22,23000,RENT,1.0,DEBTCONSOLIDATION,B,8875,10.74,True,False,4
3232,24,44600,MORTGAGE,5.0,MEDICAL,B,20000,11.89,False,False,4
3233,26,24500,RENT,4.0,PERSONAL,B,8875,10.0,True,False,2
3234,24,26400,RENT,4.0,MEDICAL,A,8875,6.62,True,False,4
3235,24,28800,RENT,2.0,PERSONAL,B,8875,11.12,True,False,2
3236,25,30000,RENT,1.0,EDUCATION,A,8875,7.51,False,False,4
3237,24,30000,RENT,0.0,MEDICAL,B,8850,11.12,False,False,4
3238,22,23800,RENT,2.0,VENTURE,A,8800,9.32,True,False,4
3239,26,44959,MORTGAGE,2.0,PERSONAL,B,10000,11.71,False,False,2
3240,23,46744,RENT,4.0,EDUCATION,D,8800,14.96,False,True,3
3241,23,45000,MORTGAGE,4.0,EDUCATION,C,8650,14.27,False,False,2
3242,22,60000,RENT,3.0,MEDICAL,A,8800,8.9,False,False,3
3243,25,45000,MORTGAGE,3.0,EDUCATION,A,9000,6.62,False,False,3
3244,23,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.71,False,False,3
3245,22,73700,RENT,3.0,EDUCATION,F,8800,18.21,False,True,3
3246,25,45000,MORTGAGE,4.0,VENTURE,C,10400,14.27,False,True,2
3247,23,44000,RENT,1.0,MEDICAL,C,5000,13.99,True,True,2
3248,23,44000,RENT,3.0,MEDICAL,D,5000,14.91,True,True,2
3249,22,50000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.88,False,False,4
3250,25,45000,MORTGAGE,1.0,VENTURE,A,3000,6.62,False,False,2
3251,23,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,False,False,2
3252,26,45000,MORTGAGE,4.0,PERSONAL,A,11000,8.9,False,False,3
3253,25,50000,RENT,0.0,PERSONAL,A,5000,11.12,False,False,2
3254,24,50000,RENT,3.0,PERSONAL,D,5000,14.74,False,True,4
3255,24,50000,RENT,2.0,EDUCATION,C,5000,11.03,False,True,2
3256,24,50004,RENT,5.0,PERSONAL,A,5000,7.14,False,False,3
3257,23,44400,RENT,4.0,VENTURE,D,5000,16.29,True,True,4
3258,23,50400,RENT,3.0,VENTURE,B,5000,10.38,False,False,2
3259,24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,4150,17.58,True,True,2
3260,21,50500,RENT,0.0,MEDICAL,B,5000,10.37,False,False,3
3261,21,45000,OWN,2.0,VENTURE,A,6000,11.12,False,False,2
3262,25,45996,RENT,2.0,DEBTCONSOLIDATION,G,5000,11.12,True,True,4
3263,24,45000,MORTGAGE,0.0,MEDICAL,B,3000,11.12,False,False,3
3264,25,39000,MORTGAGE,5.0,PERSONAL,C,8500,14.65,True,False,4
3265,22,21000,RENT,1.0,PERSONAL,A,8500,7.51,True,False,4
3266,26,45000,MORTGAGE,6.0,MEDICAL,C,6000,14.27,False,True,4
3267,24,24000,RENT,1.0,PERSONAL,A,8500,7.9,True,False,3
3268,25,45000,MORTGAGE,5.0,PERSONAL,B,3800,10.65,False,False,2
3269,25,24000,RENT,2.0,VENTURE,B,8500,9.88,True,False,4
3270,26,24996,RENT,3.0,VENTURE,A,8500,6.91,True,False,4
3271,24,25000,RENT,0.0,VENTURE,B,8500,11.71,True,False,3
3272,23,25000,RENT,2.0,EDUCATION,A,8500,6.03,True,False,3
3273,26,25000,RENT,3.0,MEDICAL,B,8500,11.71,True,False,2
3274,25,25000,RENT,0.0,MEDICAL,C,8500,12.53,True,True,2
3275,24,25000,RENT,0.0,HOMEIMPROVEMENT,B,8500,12.21,True,False,2
3276,24,45000,MORTGAGE,2.0,VENTURE,A,9050,6.62,False,False,4
3277,25,25000,RENT,4.0,DEBTCONSOLIDATION,B,8500,11.26,True,False,2
3278,24,45000,MORTGAGE,0.0,VENTURE,A,5000,6.62,False,False,3
3279,22,27000,RENT,2.0,EDUCATION,B,8500,12.21,True,False,2
3280,21,27120,RENT,0.0,EDUCATION,A,8500,8.9,True,False,2
3281,25,28500,RENT,0.0,MEDICAL,B,8500,11.14,False,False,3
3282,26,28700,RENT,6.0,MEDICAL,D,8500,13.55,True,True,3
3283,24,28800,RENT,1.0,DEBTCONSOLIDATION,A,8500,11.12,False,False,2
3284,25,45000,MORTGAGE,4.0,MEDICAL,A,5800,6.99,False,False,2
3285,21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,10.62,False,False,2
3286,22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,False,False,2
3287,25,30000,RENT,3.0,EDUCATION,C,8500,13.98,False,True,4
3288,23,32000,RENT,0.0,MEDICAL,C,8500,13.16,False,False,4
3289,25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,False,True,3
3290,26,34000,RENT,1.0,MEDICAL,A,8500,7.88,False,False,3
3291,23,45000,MORTGAGE,4.0,VENTURE,B,4725,11.99,False,False,2
3292,22,40000,RENT,1.0,PERSONAL,C,8500,14.35,False,True,2
3293,26,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,5600,16.49,True,True,3
3294,25,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,9.99,False,False,4
3295,23,45000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.49,False,False,3
3296,23,42000,RENT,0.0,EDUCATION,A,8500,6.92,False,False,3
3297,22,42000,RENT,3.0,EDUCATION,B,8500,12.53,False,False,4
3298,26,42000,RENT,0.0,MEDICAL,B,8500,11.14,False,False,4
3299,26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,False,False,2
3300,24,44000,RENT,0.0,MEDICAL,A,8500,7.51,False,False,4
3301,25,39000,RENT,2.0,VENTURE,C,8500,13.23,True,True,4
3302,25,47000,RENT,1.0,EDUCATION,A,8500,8.9,False,False,4
3303,26,45000,MORTGAGE,5.0,PERSONAL,A,14650,7.49,False,False,2
3304,24,52582,RENT,5.0,MEDICAL,B,8500,10.62,False,False,2
3305,22,46968,RENT,1.0,PERSONAL,C,8500,11.12,True,False,4
3306,24,45000,OWN,4.0,VENTURE,A,11000,7.49,False,False,2
3307,24,55000,RENT,5.0,DEBTCONSOLIDATION,B,8500,9.88,False,False,2
3308,24,45000,MORTGAGE,2.0,PERSONAL,A,7200,7.29,False,False,4
3309,26,59000,RENT,2.0,PERSONAL,B,8500,11.83,False,False,4
3310,21,60996,RENT,2.0,VENTURE,B,8500,11.12,False,False,2
3311,25,62500,RENT,3.0,EDUCATION,A,8500,7.88,False,False,4
3312,21,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6250,5.42,False,False,3
3313,25,63996,RENT,2.0,VENTURE,B,8500,11.89,False,False,4
3314,22,45000,MORTGAGE,3.0,EDUCATION,C,3000,11.12,False,False,4
3315,23,65000,RENT,3.0,MEDICAL,B,8500,12.21,False,False,2
3316,25,45000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,False,False,3
3317,25,69000,RENT,5.0,HOMEIMPROVEMENT,A,8500,6.92,True,False,4
3318,23,38500,RENT,1.0,EDUCATION,B,8450,10.62,False,False,4
3319,22,100000,RENT,2.0,EDUCATION,C,8450,12.99,False,True,2
3320,24,45000,MORTGAGE,3.0,VENTURE,C,15000,13.06,False,False,3
3321,22,25000,RENT,2.0,EDUCATION,A,8400,6.62,True,False,2
3322,22,45000,MORTGAGE,0.0,MEDICAL,A,9125,5.79,False,False,3
3323,23,30000,RENT,0.0,MEDICAL,C,8400,14.65,False,False,3
3324,26,52000,RENT,5.0,PERSONAL,B,5000,10.59,False,False,3
3325,23,52000,RENT,1.0,PERSONAL,A,5000,7.49,False,False,3
3326,22,52000,RENT,1.0,VENTURE,A,5000,6.99,False,False,4
3327,23,45000,MORTGAGE,2.0,EDUCATION,B,10000,11.11,False,False,3
3328,24,52728,RENT,4.0,PERSONAL,A,5000,7.74,False,False,4
3329,22,53000,RENT,0.0,EDUCATION,A,5000,7.9,False,False,4
3330,25,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4325,6.91,False,False,3
3331,23,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1450,11.12,False,False,2
3332,25,53000,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.53,False,True,3
3333,26,53500,RENT,1.0,PERSONAL,B,5000,12.18,False,False,3
3334,23,53760,RENT,0.0,EDUCATION,C,5000,13.43,False,False,4
3335,25,54000,RENT,5.0,PERSONAL,B,5000,12.21,False,False,4
3336,24,45000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,False,False,4
3337,23,54860,RENT,0.0,PERSONAL,C,5000,14.17,False,False,4
3338,26,54996,RENT,3.0,HOMEIMPROVEMENT,B,5000,11.86,False,False,2
3339,22,54996,RENT,0.0,EDUCATION,C,5000,12.54,False,True,3
3340,24,54996,RENT,0.0,HOMEIMPROVEMENT,B,5000,10.39,False,False,2
3341,22,49000,RENT,1.0,EDUCATION,D,5000,15.62,True,True,4
3342,26,55000,RENT,3.0,VENTURE,C,5000,13.48,False,True,4
3343,25,55000,RENT,3.0,DEBTCONSOLIDATION,C,5000,11.12,False,True,4
3344,22,55000,RENT,3.0,EDUCATION,C,5000,11.12,False,True,3
3345,24,55000,RENT,4.0,VENTURE,A,5000,8.0,False,False,3
3346,26,56000,RENT,7.0,PERSONAL,A,5000,7.91,False,False,2
3347,24,50000,RENT,1.0,HOMEIMPROVEMENT,D,5000,15.62,True,False,4
3348,25,56000,RENT,2.0,DEBTCONSOLIDATION,B,5000,11.12,False,False,4
3349,23,56016,RENT,4.0,EDUCATION,E,5000,15.13,False,False,3
3350,24,51000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.74,True,True,2
3351,26,51600,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.94,True,False,2
3352,24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,False,True,3
3353,24,57996,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.0,False,False,3
3354,24,57996,RENT,4.0,HOMEIMPROVEMENT,D,5000,13.24,False,False,4
3355,24,58000,RENT,5.0,MEDICAL,A,5000,7.49,False,False,2
3356,23,45000,MORTGAGE,1.0,MEDICAL,B,7200,11.86,False,False,2
3357,25,45000,MORTGAGE,4.0,MEDICAL,A,5000,7.88,False,False,3
3358,23,58000,RENT,4.0,PERSONAL,C,5000,13.16,False,False,3
3359,24,45000,MORTGAGE,5.0,EDUCATION,A,5000,11.12,False,False,4
3360,24,45000,MORTGAGE,0.0,VENTURE,A,6000,7.88,False,False,3
3361,22,58380,RENT,2.0,VENTURE,C,5000,12.29,False,False,3
3362,26,45000,MORTGAGE,3.0,EDUCATION,C,4000,14.35,False,True,2
3363,24,58800,RENT,5.0,HOMEIMPROVEMENT,A,5000,7.29,False,False,3
3364,25,58800,RENT,4.0,EDUCATION,D,5000,14.84,False,False,2
3365,26,58979,RENT,2.0,DEBTCONSOLIDATION,A,5000,9.32,False,False,3
3366,26,53000,RENT,4.0,DEBTCONSOLIDATION,D,5000,15.95,True,True,2
3367,24,45000,MORTGAGE,4.0,MEDICAL,A,1500,11.12,False,False,2
3368,22,45000,MORTGAGE,3.0,EDUCATION,B,15000,11.36,False,False,2
3369,24,60000,RENT,2.0,MEDICAL,C,5000,13.99,False,True,2
3370,21,60000,RENT,2.0,MEDICAL,A,5000,8.49,False,False,4
3371,23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,11.12,False,False,3
3372,23,60000,RENT,2.0,VENTURE,A,5000,6.91,False,False,4
3373,22,45000,MORTGAGE,1.0,EDUCATION,B,3300,10.99,False,False,3
3374,22,54000,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,True,False,3
3375,26,60000,RENT,0.0,PERSONAL,A,5000,7.14,False,False,2
3376,23,60000,RENT,4.0,PERSONAL,C,5000,13.98,False,True,2
3377,24,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,16000,14.22,True,False,4
3378,23,45000,MORTGAGE,4.0,EDUCATION,C,14500,13.48,False,True,2
3379,22,60000,RENT,3.0,PERSONAL,C,5000,14.22,False,False,4
3380,25,45000,OWN,5.0,VENTURE,B,10400,10.25,False,False,3
3381,22,61000,RENT,3.0,MEDICAL,B,5000,9.99,False,False,2
3382,24,45000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,13000,10.62,False,False,2
3383,24,45000,MORTGAGE,3.0,EDUCATION,B,1275,11.36,False,False,4
3384,22,61000,RENT,2.0,VENTURE,A,5000,7.66,False,False,3
3385,25,62000,RENT,0.0,EDUCATION,A,5000,7.49,False,False,3
3386,22,62400,RENT,2.0,VENTURE,B,5000,12.69,False,False,3
3387,25,62400,RENT,5.0,VENTURE,A,5000,7.51,False,False,2
3388,22,63000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,False,False,3
3389,24,63000,RENT,2.0,EDUCATION,A,5000,9.32,False,False,4
3390,25,45000,MORTGAGE,3.0,EDUCATION,B,6000,11.83,False,False,2
3391,24,64151,RENT,0.0,VENTURE,B,5000,11.86,False,False,2
3392,26,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.92,False,False,2
3393,24,64600,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,False,False,4
3394,25,45000,OWN,1.0,PERSONAL,C,10000,12.87,False,True,2
3395,23,45000,MORTGAGE,2.0,PERSONAL,A,3000,7.05,False,False,3
3396,26,65000,RENT,0.0,PERSONAL,A,5000,5.99,False,False,3
3397,22,65000,RENT,3.0,EDUCATION,B,5000,11.49,False,False,3
3398,25,59000,RENT,0.0,MEDICAL,D,5000,15.62,True,True,3
3399,22,45000,MORTGAGE,3.0,EDUCATION,B,4000,11.83,False,False,3
3400,25,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,8.59,False,False,3
3401,25,45000,MORTGAGE,0.0,MEDICAL,A,5950,7.74,False,False,2
3402,23,65000,RENT,2.0,VENTURE,A,5000,5.42,False,False,2
3403,22,45000,MORTGAGE,1.0,EDUCATION,B,14550,11.83,False,False,4
3404,23,65000,RENT,3.0,MEDICAL,C,5000,13.98,False,True,2
3405,22,45000,MORTGAGE,1.0,EDUCATION,B,8000,12.53,False,False,3
3406,26,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.05,False,False,2
3407,23,45000,MORTGAGE,4.0,EDUCATION,B,9925,11.48,False,False,2
3408,24,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.25,False,False,2
3409,23,65000,RENT,3.0,EDUCATION,C,5000,13.47,False,True,2
3410,22,59004,RENT,3.0,EDUCATION,B,5000,11.11,True,False,3
3411,23,45000,OWN,0.0,VENTURE,C,8000,12.84,False,True,2
3412,25,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2700,11.12,False,True,4
3413,23,39000,MORTGAGE,0.0,MEDICAL,D,8000,14.11,True,False,3
3414,23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,False,False,2
3415,23,45000,OWN,3.0,MEDICAL,A,7000,9.63,False,False,3
3416,26,45000,MORTGAGE,2.0,VENTURE,B,12000,11.12,False,False,3
3417,24,45000,MORTGAGE,2.0,EDUCATION,B,9200,11.89,False,False,3
3418,24,39000,MORTGAGE,1.0,EDUCATION,D,12000,14.11,True,False,2
3419,24,67200,RENT,4.0,EDUCATION,B,5000,11.12,False,False,4
3420,22,67500,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,False,False,4
3421,26,67500,RENT,1.0,MEDICAL,B,5000,12.18,False,False,3
3422,25,45000,MORTGAGE,0.0,VENTURE,B,17000,11.89,False,False,2
3423,23,67596,RENT,2.0,PERSONAL,B,5000,11.86,False,False,4
3424,24,45000,MORTGAGE,0.0,VENTURE,A,3600,11.12,False,False,2
3425,23,45000,MORTGAGE,3.0,EDUCATION,C,16750,12.53,False,True,3
3426,26,45000,MORTGAGE,0.0,MEDICAL,C,7750,12.53,False,True,4
3427,24,68648,RENT,1.0,VENTURE,B,5000,10.99,False,False,2
3428,25,70000,RENT,0.0,EDUCATION,B,5000,11.71,False,False,3
3429,26,70000,RENT,3.0,PERSONAL,D,5000,11.12,False,True,3
3430,23,54400,RENT,2.0,MEDICAL,D,5000,16.49,True,False,4
3431,23,45000,OWN,4.0,PERSONAL,D,6400,11.12,False,True,3
3432,26,70000,RENT,3.0,EDUCATION,E,5000,17.39,False,False,2
3433,22,70500,RENT,1.0,VENTURE,B,5000,11.14,False,False,4
3434,23,55488,RENT,4.0,MEDICAL,D,5000,15.21,True,False,2
3435,22,71400,RENT,3.0,VENTURE,C,5000,12.99,False,True,4
3436,22,39000,MORTGAGE,1.0,VENTURE,F,5000,18.21,True,True,4
3437,26,72000,RENT,0.0,VENTURE,A,5000,7.49,False,False,4
3438,22,45000,MORTGAGE,1.0,EDUCATION,A,7375,9.32,False,False,4
3439,22,72000,RENT,1.0,MEDICAL,B,5000,11.49,False,False,3
3440,26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,13.67,True,False,3
3441,23,45000,MORTGAGE,1.0,EDUCATION,B,8000,10.51,False,False,4
3442,24,73000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.01,False,False,2
3443,24,73500,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.99,False,False,4
3444,24,74000,RENT,2.0,MEDICAL,A,5000,11.12,False,False,4
3445,23,75000,RENT,4.0,VENTURE,B,5000,11.12,False,False,3
3446,23,69000,RENT,4.0,PERSONAL,A,5000,7.49,True,False,2
3447,22,75000,RENT,2.0,VENTURE,B,5000,10.99,False,False,2
3448,26,45000,OWN,2.0,MEDICAL,C,7000,11.12,False,False,3
3449,22,39000,OWN,0.0,EDUCATION,F,25000,16.08,True,False,3
3450,23,45000,OWN,0.0,VENTURE,B,21000,9.76,False,False,3
3451,22,75000,RENT,2.0,DEBTCONSOLIDATION,A,5000,5.79,False,False,2
3452,25,45000,OWN,1.0,HOMEIMPROVEMENT,C,9000,11.03,False,False,2
3453,25,45000,MORTGAGE,0.0,VENTURE,B,7500,10.39,False,False,3
3454,25,45000,OWN,0.0,EDUCATION,C,6500,10.28,False,True,2
3455,25,76000,RENT,1.0,DEBTCONSOLIDATION,A,5000,7.9,False,False,3
3456,25,76000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.9,False,False,2
3457,25,76344,RENT,2.0,HOMEIMPROVEMENT,A,5000,9.63,False,False,2
3458,25,76500,RENT,4.0,DEBTCONSOLIDATION,C,5000,12.53,False,False,3
3459,25,78000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.66,False,False,3
3460,21,45192,MORTGAGE,0.0,PERSONAL,B,11700,10.74,False,False,2
3461,24,78300,RENT,0.0,HOMEIMPROVEMENT,A,5000,7.74,False,False,3
3462,26,39200,MORTGAGE,2.0,MEDICAL,D,4000,15.05,True,False,3
3463,23,45204,MORTGAGE,0.0,EDUCATION,B,4750,12.21,False,False,4
3464,22,74000,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.49,True,True,4
3465,23,39292,MORTGAGE,3.0,PERSONAL,A,3250,11.12,True,False,4
3466,23,45300,MORTGAGE,3.0,EDUCATION,D,5550,15.37,False,True,3
3467,23,39325,MORTGAGE,3.0,EDUCATION,C,2800,12.87,True,False,4
3468,24,83100,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.35,False,False,3
3469,26,73000,RENT,0.0,EDUCATION,D,5000,15.31,True,True,2
3470,26,39500,MORTGAGE,6.0,MEDICAL,D,15250,15.05,True,False,4
3471,23,85000,RENT,2.0,EDUCATION,B,5000,11.58,False,False,4
3472,23,45600,MORTGAGE,3.0,VENTURE,C,12000,14.65,False,True,2
3473,23,88000,RENT,1.0,VENTURE,B,5000,10.99,False,False,4
3474,25,76000,RENT,2.0,DEBTCONSOLIDATION,E,5000,17.19,True,True,3
3475,26,90000,RENT,4.0,PERSONAL,D,5000,16.77,False,True,3
3476,23,78000,RENT,0.0,HOMEIMPROVEMENT,A,5000,6.62,True,False,4
3477,24,90000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.59,False,False,2
3478,24,90000,RENT,5.0,VENTURE,B,5000,9.99,False,False,3
3479,24,45600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7200,6.91,False,False,4
3480,25,45600,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000,5.79,False,False,2
3481,23,95004,RENT,2.0,EDUCATION,A,5000,9.63,False,False,4
3482,22,45600,MORTGAGE,3.0,VENTURE,A,1600,7.88,False,False,2
3483,23,86004,RENT,0.0,PERSONAL,D,5000,14.84,True,False,2
3484,24,100000,RENT,1.0,DEBTCONSOLIDATION,A,5000,11.12,False,False,3
3485,23,45843,OWN,2.0,VENTURE,B,11000,11.71,False,False,3
3486,22,39868,MORTGAGE,2.0,DEBTCONSOLIDATION,D,2400,16.02,True,True,4
3487,25,39896,MORTGAGE,0.0,MEDICAL,A,9250,9.63,True,False,3
3488,22,45900,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6400,8.59,False,False,3
3489,25,106000,RENT,4.0,PERSONAL,B,5000,11.12,False,False,4
3490,25,45996,OWN,0.0,HOMEIMPROVEMENT,A,3850,11.12,False,False,2
3491,26,45996,OWN,5.0,HOMEIMPROVEMENT,A,9225,11.12,False,False,2
3492,25,110000,RENT,2.0,VENTURE,B,5000,9.99,False,False,4
3493,22,111460,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.71,False,False,4
3494,24,115000,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.9,False,False,3
3495,23,120000,RENT,2.0,EDUCATION,A,5000,11.12,False,False,4
3496,26,120000,RENT,3.0,HOMEIMPROVEMENT,A,5000,7.68,False,False,2
